0.0,0.0,0.0,0.0
8.749999999999999E-14,2.6215792279533916E-5,1.0309018066792906E-8,0.0
2.625E-13,5.243156834352326E-5,4.123606589062031E-8,0.0
6.125E-13,7.864731197643348E-5,9.278112434183252E-8,0.0
1.3125E-12,1.048630069627501E-4,1.649441615376932E-7,0.0
2.7125E-12,1.310786370869887E-4,2.5772513284239914E-7,0.0
5.5125E-12,1.5729418613370506E-4,3.711239808671077E-7,0.0
1.11125E-11,1.8350963788750502E-4,5.051406354699726E-7,0.0
2.23125E-11,2.0972497613305462E-4,6.597750137561869E-7,0.0
4.47125E-11,2.3594018465509015E-4,8.350270200780346E-7,0.0
8.95125E-11,2.621552472384281E-4,1.03089654603495E-6,0.0
1.791125E-10,2.8837014766797527E-4,1.2473834704735838E-6,0.0
3.5831250000000005E-10,3.1458486972873865E-4,1.4844876594878795E-6,0.0
7.167125000000001E-10,3.4079939720583574E-4,1.7422089664191548E-6,0.0
1.4335125000000001E-9,3.6701371388450426E-4,2.020547231856193E-6,0.0
2.8671125000000004E-9,3.932278035501123E-4,2.319502283635342E-6,0.0
5.734312500000001E-9,4.194416499881685E-4,2.63907393684062E-6,0.0
1.1468712500000001E-8,4.4565523698433183E-4,2.9792619938038297E-6,0.0
2.2937512500000002E-8,4.718685483244218E-4,3.340066244104682E-6,0.0
4.58751125E-8,4.980815677944284E-4,3.7214864645709247E-6,0.0
9.17503125E-8,5.24294279180522E-4,4.123522419278481E-6,0.0
1.835007125E-7,5.50506666269064E-4,4.546173859551596E-6,0.0
3.670015125E-7,5.767187128466158E-4,4.98944052396299E-6,0.0
7.340031125000001E-7,6.029304026999498E-4,5.4533221383340185E-6,0.0
1.4680063125000004E-6,6.291417196160589E-4,5.9378184157348465E-6,0.0
2.936012712500001E-6,6.553526473821668E-4,6.442929056484621E-6,0.0
5.872025512500002E-6,6.815631697857377E-4,6.968653748151657E-6,0.0
1.1744051112500003E-5,7.077732706144868E-4,7.514992165553636E-6,0.0
2.3488102312500007E-5,7.339829336563899E-4,8.0819439707578E-6,0.0
4.6976204712500016E-5,7.601921426996936E-4,8.669508813081166E-6,0.0
9.395240951250004E-5,7.864008815329251E-4,9.277686329090738E-6,0.0
1.8790481911250007E-4,8.126091339449031E-4,9.906476142603736E-6,0.0
3.7580963831250014E-4,8.388168837247464E-4,1.0555877864687828E-5,0.0
7.516192767125003E-4,8.650241146618852E-4,1.1225891093661369E-5,0.0
0.0015032385535125006,8.912308105460704E-4,1.191651541509365E-5,0.0
0.0030064771071125016,9.17436955167384E-4,1.2627750401805155E-5,0.0
0.006012954214312503,9.436425323162488E-4,1.3359595613867823E-5,0.0
0.012025908428712505,9.698475257834387E-4,1.4112050598605322E-5,0.0
0.02405181685751251,9.960519193600887E-4,1.4885114890593333E-5,0.0
0.04810363371511252,0.0010222556968377049,1.567878801165983E-5,0.0
0.09620726743031253,0.001048458842008174,1.649306947088538E-5,0.0
0.19241453486071258,0.0010746613386637745,1.7327958764603447E-5,0.0
0.38482906972151265,0.0011008631705971858,1.8183455376400703E-5,0.0
0.7696581394431128,0.0011270643216014981,1.9059558777117345E-5,0.0
1.539316278886313,0.0011532647754702232,1.9956268424847423E-5,0.0
3.0786325577727136,0.0011794645159973038,2.0873583764939185E-5,0.0
6.157265115545515,0.0012056635269771243,2.1811504229995402E-5,0.0
12.314530231091119,0.0012318617922045198,2.2770029239873734E-5,0.0
24.629060462182323,0.001258059295474787,2.3749158201687084E-5,0.0
49.25812092436473,0.0012842560205836937,2.4748890509803963E-5,0.0
98.51624184872955,0.0013104519513274895,2.576922554584886E-5,0.0
197.03248369745918,0.0013366470715029148,2.681016267870264E-5,0.0
394.0649673949184,0.0013628413649072115,2.7871701264502923E-5,0.0
788.129934789837,0.0013890348153381329,2.8953840646644478E-5,0.0
1576.2598695796742,0.001415227406593954,3.0056580155779637E-5,0.0
3152.5197391593483,0.001441419122473481,3.117991910981871E-5,0.0
6305.039478318697,0.0014676099467760613,3.23238568139304E-5,0.0
12610.078956637393,0.0014937998633015944,3.348839256054225E-5,0.0
25220.157913274787,0.0015199888558505405,3.467352562934104E-5,0.0
50440.31582654957,0.0015461769082239323,3.5879255287273295E-5,0.0
100880.63165309915,0.001572364004223383,3.710558078854567E-5,0.0
201761.2633061983,0.0015985501276510983,3.835250137462547E-5,0.0
403522.5266123966,0.0016247352623098847,3.9620016274241086E-5,0.0
807045.0532247932,0.0016509193920031607,4.090812470338247E-5,0.0
1614090.1064495863,0.0016771025005349663,4.221682586530164E-5,0.0
3228180.2128991727,0.0017032845717099732,4.354611895051316E-5,0.0
6456360.425798345,0.0017294655893334949,4.489600313679465E-5,0.0
1.291272085159669E7,0.0017556455372114961,4.6266477589187274E-5,0.0
2.582544170319338E7,0.0017818243991506036,4.7657541459996286E-5,0.0
5.165088340638676E7,0.0018080021589581157,4.9069193888791524E-5,0.0
1.0330176681277353E8,0.0018341788004420127,5.050143400240797E-5,0.0
2.0660353362554705E8,0.001860354307410966,5.195426091494627E-5,0.0
4.132070672510941E8,0.0018865286636743496,5.342767372777329E-5,0.0
8.264141345021882E8,0.0019127018530422483,5.4921671529522674E-5,0.0
1.6528282690043764E9,0.0019388738593254695,5.64362533960954E-5,0.0
3.305656538008753E9,0.0019650446663355523,5.797141839066036E-5,0.0
6.611313076017506E9,0.0019912142578847767,5.952716556365493E-5,0.0
1.3222626152035011E10,0.002017382617786176,6.110349395278558E-5,0.0
2.6445252304070023E10,0.0020435497298535435,6.270040258302842E-5,0.0
5.2890504608140045E10,0.002069715577901446,6.431789046662986E-5,0.0
1.0578100921628009E11,0.0020958801457452315,6.595595660310721E-5,0.0
2.1156201843256018E11,0.0021220434172010394,6.761459997924925E-5,0.0
4.2312403686512036E11,0.002148205376085812,6.929381956911689E-5,0.0
8.462480737302407E11,0.0021743660062173028,7.099361433404386E-5,0.0
1.6924961474604814E12,0.002200525291414087,7.271398322263724E-5,0.0
3.384992294920963E12,0.0022266832154955716,7.44549251707782E-5,0.0
6.769984589841926E12,0.0022528397622820066,7.621643910162263E-5,0.0
1.3539969179683852E13,0.002278994915594493,7.799852392560178E-5,0.0
