0.0,0.0,0.0,0.0
2.5E-13,7.498912236996019E-5,0.0,0.0
7.5E-13,1.4997824473992038E-4,0.0,0.0
1.75E-12,2.2496736710988057E-4,0.0,0.0
3.75E-12,2.9995648947984076E-4,0.0,0.0
7.749999999999999E-12,3.74945611849801E-4,0.0,0.0
1.5749999999999997E-11,4.499347342197612E-4,0.0,0.0
3.1749999999999994E-11,5.249238565897214E-4,0.0,0.0
6.374999999999999E-11,5.999129789596816E-4,0.0,0.0
1.2774999999999997E-10,6.749021013296418E-4,0.0,0.0
2.5574999999999997E-10,7.498912236996021E-4,0.0,0.0
5.1175E-10,8.248803460695623E-4,0.0,0.0
1.02375E-9,8.998694684395225E-4,0.0,0.0
2.04775E-9,9.748585908094827E-4,0.0,0.0
4.0957500000000005E-9,0.0010498477131794428,0.0,0.0
8.191750000000001E-9,0.001124836835549403,0.0,0.0
1.6383750000000003E-8,0.0011998259579193633,0.0,0.0
3.2767750000000006E-8,0.0012748150802893235,0.0,0.0
6.553575E-8,0.0013498042026592837,0.0,0.0
1.3107175000000002E-7,0.001424793325029244,0.0,0.0
2.6214375000000004E-7,0.0014997824473992041,0.0,0.0
5.2428775E-7,0.0015747715697691643,0.0,0.0
1.04857575E-6,0.0016497606921391246,0.0,0.0
2.0971517499999997E-6,0.0017247498145090848,0.0,0.0
4.194303749999999E-6,0.001799738936879045,0.0,0.0
8.388607749999999E-6,0.0018747280592490052,0.0,0.0
1.6777215749999997E-5,0.0019497171816189654,0.0,0.0
3.3554431749999994E-5,0.0020247063039889254,0.0,0.0
6.710886374999999E-5,0.0020996954263588856,0.0,0.0
1.3421772774999997E-4,0.002174684548728846,0.0,0.0
2.6843545574999994E-4,0.002249673671098806,0.0,0.0
5.368709117499999E-4,0.0023246627934687663,0.0,0.0
0.0010737418237499997,0.0023996519158387265,0.0,0.0
0.0021474836477499994,0.0024746410382086867,0.0,0.0
0.004294967295749999,0.002549630160578647,0.0,0.0
0.008589934591749998,0.002624619282948607,0.0,0.0
0.017179869183749995,0.0026996084053185674,0.0,0.0
0.03435973836774999,0.0027745975276885276,0.0,0.0
0.06871947673574999,0.002849586650058488,0.0,0.0
0.13743895347174998,0.002924575772428448,0.0,0.0
0.2748779069437499,0.0029995648947984082,0.0,0.0
0.5497558138877499,0.0030745540171683685,0.0,0.0
1.0995116277757497,0.0031495431395383287,0.0,0.0
2.1990232555517495,0.003224532261908289,0.0,0.0
4.398046511103749,0.003299521384278249,0.0,0.0
8.796093022207746,0.0033745105066482093,0.0,0.0
17.59218604441574,0.0034494996290181696,0.0,0.0
35.18437208883173,0.0035244887513881298,0.0,0.0
70.3687441776637,0.00359947787375809,0.0,0.0
140.73748835532766,0.00367446699612805,0.0,0.0
281.4749767106556,0.0037494561184980104,0.0,0.0
562.9499534213114,0.0038244452408679706,0.0,0.0
1125.899906842623,0.003899434363237931,0.0,0.0
2251.7998136852466,0.003974423485607891,0.0,0.0
4503.599627370493,0.004049412607977851,0.0,0.0
9007.199254740986,0.004124401730347811,0.0,0.0
18014.398509481973,0.00419939085271777,0.0,0.0
36028.797018963945,0.00427437997508773,0.0,0.0
72057.59403792789,0.00434936909745769,0.0,0.0
144115.18807585578,0.00442435821982765,0.0,0.0
288230.37615171156,0.0044993473421976096,0.0,0.0
576460.7523034231,0.004574336464567569,0.0,0.0
1152921.5046068463,0.004649325586937529,0.0,0.0
2305843.0092136925,0.004724314709307489,0.0,0.0
4611686.018427385,0.004799303831677449,0.0,0.0
9223372.03685477,0.0048742929540474085,0.0,0.0
1.844674407370954E7,0.004949282076417368,0.0,0.0
3.689348814741908E7,0.005024271198787328,0.0,0.0
7.378697629483816E7,0.005099260321157288,0.0,0.0
1.4757395258967632E8,0.005174249443527248,0.0,0.0
2.9514790517935264E8,0.005249238565897207,0.0,0.0
5.902958103587053E8,0.005324227688267167,0.0,0.0
1.1805916207174106E9,0.005399216810637127,0.0,0.0
2.361183241434821E9,0.005474205933007087,0.0,0.0
4.722366482869642E9,0.0055491950553770465,0.0,0.0
9.444732965739285E9,0.005624184177747006,0.0,0.0
1.888946593147857E10,0.005699173300116966,0.0,0.0
3.777893186295714E10,0.005774162422486926,0.0,0.0
7.555786372591428E10,0.005849151544856886,0.0,0.0
