0.0,0.0,0.0,0.0
5.0E-14,1.4980454275500057E-5,0.0,0.0
1.5000000000000002E-13,2.9960908551000114E-5,0.0,0.0
3.5E-13,4.494136282650017E-5,0.0,0.0
7.5E-13,5.992181710200023E-5,0.0,0.0
1.55E-12,7.490227137750029E-5,0.0,0.0
3.15E-12,8.988272565300034E-5,0.0,0.0
6.35E-12,1.0486317992850039E-4,0.0,0.0
1.2750000000000001E-11,1.1984363420400044E-4,0.0,0.0
2.5550000000000005E-11,1.348240884795005E-4,0.0,0.0
5.115000000000001E-11,1.4980454275500055E-4,0.0,0.0
1.0235000000000003E-10,1.647849970305006E-4,0.0,0.0
2.0475000000000004E-10,1.7976545130600065E-4,0.0,0.0
4.095500000000001E-10,1.947459055815007E-4,0.0,0.0
8.191500000000002E-10,2.0972635985700076E-4,0.0,0.0
1.6383500000000004E-9,2.247068141325008E-4,0.0,0.0
3.2767500000000007E-9,2.3968726840800086E-4,0.0,0.0
6.553550000000001E-9,2.546677226835009E-4,0.0,0.0
1.3107150000000001E-8,2.69648176959001E-4,0.0,0.0
2.621435E-8,2.8462863123450107E-4,0.0,0.0
5.2428750000000006E-8,2.9960908551000115E-4,0.0,0.0
1.0485755000000001E-7,3.1458953978550123E-4,0.0,0.0
2.0971515E-7,3.295699940610013E-4,0.0,0.0
4.1943035000000004E-7,3.445504483365014E-4,0.0,0.0
8.388607500000001E-7,3.5953090261200147E-4,0.0,0.0
1.67772155E-6,3.7451135688750155E-4,0.0,0.0
3.35544315E-6,3.894918111630016E-4,0.0,0.0
6.71088635E-6,4.044722654385017E-4,0.0,0.0
1.3421772750000001E-5,4.194527197140018E-4,0.0,0.0
2.6843545550000005E-5,4.3443317398950186E-4,0.0,0.0
5.368709115000001E-5,4.4941362826500194E-4,0.0,0.0
1.0737418235000003E-4,4.64394082540502E-4,0.0,0.0
2.1474836475000007E-4,4.793745368160021E-4,0.0,0.0
4.2949672955000013E-4,4.943549910915022E-4,0.0,0.0
8.589934591500003E-4,5.093354453670023E-4,0.0,0.0
0.0017179869183500006,5.243158996425023E-4,0.0,0.0
0.003435973836750001,5.392963539180024E-4,0.0,0.0
0.006871947673550002,5.542768081935025E-4,0.0,0.0
0.013743895347150004,5.692572624690026E-4,0.0,0.0
0.027487790694350006,5.842377167445027E-4,0.0,0.0
